,attempt,t,alpha,gamma,rar,radr,plr,plrr,minv,maxv,light,left,right,oncoming,planner,state,action,reward,deadline,total_reward,successes,at-none,at-forward,at-left,at-right
22,2.0,1.0,0.8,0.5,0.4782969,0.9,0.31381059609,0.9,0.0,5.0,green,forward,None,None,right,11001.0,forward,0.5,19.0,24.0,0.0,1.0,4.0,7.0,11.0
23,2.0,2.0,0.8,0.5,0.4782969,0.9,0.31381059609,0.9,0.0,5.0,green,None,None,None,right,10001.0,None,1.0,18.0,25.0,0.0,2.0,4.0,7.0,11.0
24,2.0,3.0,0.8,0.5,0.43046721,0.9,0.31381059609,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,17.0,27.0,0.0,2.0,4.0,7.0,12.0
25,2.0,4.0,0.8,0.5,0.43046721,0.9,0.282429536481,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,16.0,29.0,0.0,2.0,4.0,7.0,13.0
26,2.0,5.0,0.8,0.5,0.43046721,0.9,0.254186582833,0.9,0.0,5.0,green,None,forward,None,forward,10100.0,left,0.5,15.0,29.5,0.0,2.0,4.0,8.0,13.0
27,2.0,6.0,0.8,0.5,0.43046721,0.9,0.254186582833,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,14.0,31.5,0.0,2.0,4.0,8.0,14.0
28,2.0,7.0,0.8,0.5,0.43046721,0.9,0.22876792455,0.9,0.0,5.0,green,None,None,None,left,10002.0,right,0.5,13.0,32.0,0.0,2.0,4.0,8.0,15.0
29,2.0,8.0,0.8,0.5,0.43046721,0.9,0.22876792455,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,12.0,34.0,0.0,2.0,4.0,8.0,16.0
30,2.0,9.0,0.8,0.5,0.387420489,0.9,0.22876792455,0.9,0.0,5.0,red,None,None,left,right,21.0,left,-1.0,11.0,33.0,0.0,2.0,4.0,9.0,16.0
31,2.0,10.0,0.8,0.5,0.3486784401,0.9,0.22876792455,0.9,0.0,5.0,red,None,None,left,right,21.0,None,1.0,10.0,34.0,0.0,3.0,4.0,9.0,16.0
32,2.0,11.0,0.8,0.5,0.3486784401,0.9,0.22876792455,0.9,0.0,5.0,red,None,None,left,right,21.0,None,1.0,9.0,35.0,0.0,4.0,4.0,9.0,16.0
33,2.0,12.0,0.8,0.5,0.3486784401,0.9,0.22876792455,0.9,0.0,5.0,green,None,None,left,right,10021.0,forward,0.5,8.0,35.5,0.0,4.0,5.0,9.0,16.0
34,2.0,13.0,0.8,0.5,0.3486784401,0.9,0.22876792455,0.9,0.0,5.0,green,None,None,None,right,10001.0,forward,0.5,7.0,36.0,0.0,4.0,6.0,9.0,16.0
35,2.0,14.0,0.8,0.5,0.3486784401,0.9,0.22876792455,0.9,0.0,5.0,green,None,None,None,right,10001.0,forward,0.5,6.0,36.5,0.0,4.0,7.0,9.0,16.0
36,2.0,15.0,0.8,0.5,0.31381059609,0.9,0.22876792455,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,5.0,37.0,0.0,4.0,7.0,9.0,17.0
37,2.0,16.0,0.8,0.5,0.31381059609,0.9,0.22876792455,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,4.0,39.0,0.0,4.0,7.0,10.0,17.0
38,2.0,17.0,0.8,0.5,0.31381059609,0.9,0.22876792455,0.9,0.0,5.0,red,None,None,None,forward,0.0,left,-1.0,3.0,38.0,0.0,4.0,7.0,11.0,17.0
39,2.0,18.0,0.8,0.5,0.282429536481,0.9,0.22876792455,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,2.0,37.0,0.0,4.0,8.0,11.0,17.0
40,2.0,19.0,0.8,0.5,0.282429536481,0.9,0.205891132095,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,1.0,37.5,0.0,4.0,8.0,11.0,18.0
41,2.0,20.0,0.8,0.5,0.282429536481,0.9,0.205891132095,0.9,0.0,5.0,green,None,None,None,left,10002.0,forward,0.5,0.0,38.0,0.0,4.0,9.0,11.0,18.0
42,3.0,0.0,0.8,0.5,0.254186582833,0.9,0.205891132095,0.9,0.0,5.0,green,None,None,None,left,10002.0,forward,0.5,20.0,38.5,0.0,4.0,10.0,11.0,18.0
43,3.0,1.0,0.8,0.5,0.22876792455,0.9,0.205891132095,0.9,0.0,5.0,green,forward,None,None,left,11002.0,left,2.0,19.0,40.5,0.0,4.0,10.0,12.0,18.0
44,3.0,2.0,0.8,0.5,0.22876792455,0.9,0.185302018885,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,18.0,41.5,0.0,5.0,10.0,12.0,18.0
45,3.0,3.0,0.8,0.5,0.205891132095,0.9,0.185302018885,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,17.0,40.5,0.0,5.0,11.0,12.0,18.0
46,3.0,4.0,0.8,0.5,0.205891132095,0.9,0.166771816997,0.9,0.0,5.0,red,None,None,None,forward,0.0,left,-1.0,16.0,39.5,0.0,5.0,11.0,13.0,18.0
47,3.0,5.0,0.8,0.5,0.185302018885,0.9,0.166771816997,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,15.0,41.5,0.0,5.0,12.0,13.0,18.0
48,3.0,6.0,0.8,0.5,0.185302018885,0.9,0.150094635297,0.9,0.0,5.0,red,None,left,None,forward,200.0,forward,-1.0,14.0,40.5,0.0,5.0,13.0,13.0,18.0
49,3.0,7.0,0.8,0.5,0.185302018885,0.9,0.135085171767,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,13.0,41.0,0.0,5.0,13.0,13.0,19.0
50,3.0,8.0,0.8,0.5,0.185302018885,0.9,0.135085171767,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,12.0,43.0,0.0,5.0,13.0,14.0,19.0
51,3.0,9.0,0.8,0.5,0.185302018885,0.9,0.135085171767,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,12.0,11.0,55.0,1.0,5.0,13.0,15.0,19.0
52,4.0,0.0,0.8,0.5,0.185302018885,0.9,0.121576654591,0.9,0.0,5.0,green,None,left,None,left,10202.0,left,2.0,20.0,57.0,1.0,5.0,13.0,16.0,19.0
53,4.0,1.0,0.8,0.5,0.185302018885,0.9,0.109418989132,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,19.0,57.5,1.0,5.0,13.0,16.0,20.0
54,4.0,2.0,0.8,0.5,0.185302018885,0.9,0.109418989132,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,18.0,59.5,1.0,5.0,13.0,16.0,21.0
55,4.0,3.0,0.8,0.5,0.185302018885,0.9,0.0984770902184,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,17.0,61.5,1.0,5.0,13.0,16.0,22.0
56,4.0,4.0,0.8,0.5,0.185302018885,0.9,0.0984770902184,0.9,0.0,5.0,green,left,None,None,right,12001.0,left,0.5,16.0,62.0,1.0,5.0,13.0,17.0,22.0
57,4.0,5.0,0.8,0.5,0.185302018885,0.9,0.0984770902184,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,15.0,64.0,1.0,5.0,13.0,17.0,23.0
58,4.0,6.0,0.8,0.5,0.185302018885,0.9,0.0984770902184,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,14.0,66.0,1.0,5.0,13.0,17.0,24.0
59,4.0,7.0,0.8,0.5,0.185302018885,0.9,0.0984770902184,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,13.0,68.0,1.0,5.0,13.0,17.0,25.0
60,4.0,8.0,0.8,0.5,0.185302018885,0.9,0.0984770902184,0.9,0.0,5.0,red,None,None,None,left,2.0,left,-1.0,12.0,67.0,1.0,5.0,13.0,18.0,25.0
61,4.0,9.0,0.8,0.5,0.185302018885,0.9,0.0886293811965,0.9,0.0,5.0,red,None,None,None,left,2.0,forward,-1.0,11.0,66.0,1.0,5.0,14.0,18.0,25.0
62,4.0,10.0,0.8,0.5,0.185302018885,0.9,0.0886293811965,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,10.0,68.0,1.0,5.0,14.0,19.0,25.0
63,4.0,11.0,0.8,0.5,0.185302018885,0.9,0.0886293811965,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,9.0,67.0,1.0,5.0,15.0,19.0,25.0
64,4.0,12.0,0.8,0.5,0.185302018885,0.9,0.0797664430769,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,8.0,69.0,1.0,5.0,16.0,19.0,25.0
65,4.0,13.0,0.8,0.5,0.185302018885,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,7.0,69.5,1.0,5.0,16.0,19.0,26.0
66,4.0,14.0,0.8,0.5,0.185302018885,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,6.0,71.5,1.0,5.0,16.0,19.0,27.0
67,4.0,15.0,0.8,0.5,0.185302018885,0.9,0.0797664430769,0.9,0.0,5.0,green,None,None,None,right,10001.0,left,0.5,5.0,72.0,1.0,5.0,16.0,20.0,27.0
68,4.0,16.0,0.8,0.5,0.166771816997,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,4.0,74.0,1.0,5.0,16.0,20.0,28.0
69,4.0,17.0,0.8,0.5,0.166771816997,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,3.0,76.0,1.0,5.0,16.0,20.0,29.0
70,4.0,18.0,0.8,0.5,0.166771816997,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,2.0,75.0,1.0,5.0,17.0,20.0,29.0
71,4.0,19.0,0.8,0.5,0.166771816997,0.9,0.0717897987692,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,1.0,75.5,1.0,5.0,17.0,20.0,30.0
72,4.0,20.0,0.8,0.5,0.166771816997,0.9,0.0717897987692,0.9,0.0,5.0,green,None,None,None,left,10002.0,None,1.0,0.0,76.5,1.0,6.0,17.0,20.0,30.0
73,5.0,0.0,0.8,0.5,0.166771816997,0.9,0.0717897987692,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,20.0,78.5,1.0,6.0,17.0,20.0,31.0
74,5.0,1.0,0.8,0.5,0.166771816997,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,19.0,80.5,1.0,6.0,18.0,20.0,31.0
75,5.0,2.0,0.8,0.5,0.166771816997,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,18.0,79.5,1.0,6.0,19.0,20.0,31.0
76,5.0,3.0,0.8,0.5,0.150094635297,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,17.0,80.0,1.0,6.0,19.0,20.0,32.0
77,5.0,4.0,0.8,0.5,0.150094635297,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,None,left,10002.0,None,1.0,16.0,81.0,1.0,7.0,19.0,20.0,32.0
78,5.0,5.0,0.8,0.5,0.150094635297,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,15.0,82.0,1.0,8.0,19.0,20.0,32.0
79,5.0,6.0,0.8,0.5,0.150094635297,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,14.0,83.0,1.0,9.0,19.0,20.0,32.0
80,5.0,7.0,0.8,0.5,0.150094635297,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,13.0,84.0,1.0,10.0,19.0,20.0,32.0
81,5.0,8.0,0.8,0.5,0.150094635297,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,12.0,85.0,1.0,11.0,19.0,20.0,32.0
82,5.0,9.0,0.8,0.5,0.150094635297,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,11.0,86.0,1.0,12.0,19.0,20.0,32.0
83,5.0,10.0,0.8,0.5,0.150094635297,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,10.0,88.0,1.0,12.0,19.0,21.0,32.0
84,5.0,11.0,0.8,0.5,0.150094635297,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,9.0,90.0,1.0,12.0,19.0,22.0,32.0
85,5.0,12.0,0.8,0.5,0.150094635297,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,8.0,90.5,1.0,12.0,19.0,22.0,33.0
86,5.0,13.0,0.8,0.5,0.150094635297,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,7.0,92.5,1.0,12.0,19.0,22.0,34.0
87,5.0,14.0,0.8,0.5,0.150094635297,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,6.0,94.5,1.0,12.0,19.0,22.0,35.0
88,5.0,15.0,0.8,0.5,0.135085171767,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,5.0,96.5,1.0,12.0,19.0,22.0,36.0
89,5.0,16.0,0.8,0.5,0.135085171767,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,12.0,4.0,108.5,2.0,12.0,20.0,22.0,36.0
90,6.0,0.0,0.8,0.5,0.135085171767,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,20.0,110.5,2.0,12.0,20.0,22.0,37.0
91,6.0,1.0,0.8,0.5,0.135085171767,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,19.0,112.5,2.0,12.0,20.0,22.0,38.0
92,6.0,2.0,0.8,0.5,0.135085171767,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,18.0,114.5,2.0,12.0,21.0,22.0,38.0
93,6.0,3.0,0.8,0.5,0.135085171767,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,17.0,115.0,2.0,12.0,21.0,22.0,39.0
94,6.0,4.0,0.8,0.5,0.135085171767,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,16.0,116.0,2.0,13.0,21.0,22.0,39.0
95,6.0,5.0,0.8,0.5,0.135085171767,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,15.0,117.0,2.0,14.0,21.0,22.0,39.0
96,6.0,6.0,0.8,0.5,0.121576654591,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,14.0,118.0,2.0,15.0,21.0,22.0,39.0
97,6.0,7.0,0.8,0.5,0.121576654591,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,13.0,119.0,2.0,16.0,21.0,22.0,39.0
98,6.0,8.0,0.8,0.5,0.121576654591,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,12.0,121.0,2.0,16.0,21.0,23.0,39.0
99,6.0,9.0,0.8,0.5,0.121576654591,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,11.0,122.0,2.0,17.0,21.0,23.0,39.0
100,6.0,10.0,0.8,0.5,0.121576654591,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,10.0,121.0,2.0,17.0,22.0,23.0,39.0
101,6.0,11.0,0.8,0.5,0.121576654591,0.9,0.058149737003,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,9.0,122.0,2.0,18.0,22.0,23.0,39.0
102,6.0,12.0,0.8,0.5,0.121576654591,0.9,0.058149737003,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,12.0,8.0,134.0,3.0,18.0,23.0,23.0,39.0
103,7.0,0.0,0.8,0.5,0.121576654591,0.9,0.058149737003,0.9,0.0,5.0,green,None,None,None,left,10002.0,right,0.5,20.0,134.5,3.0,18.0,23.0,23.0,40.0
104,7.0,1.0,0.8,0.5,0.121576654591,0.9,0.058149737003,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,19.0,136.5,3.0,18.0,23.0,23.0,41.0
105,7.0,2.0,0.8,0.5,0.121576654591,0.9,0.058149737003,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,18.0,138.5,3.0,18.0,23.0,23.0,42.0
106,7.0,3.0,0.8,0.5,0.121576654591,0.9,0.058149737003,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,17.0,139.5,3.0,19.0,23.0,23.0,42.0
107,7.0,4.0,0.8,0.5,0.121576654591,0.9,0.058149737003,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,16.0,140.5,3.0,20.0,23.0,23.0,42.0
108,7.0,5.0,0.8,0.5,0.121576654591,0.9,0.058149737003,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,15.0,142.5,3.0,20.0,24.0,23.0,42.0
109,7.0,6.0,0.8,0.5,0.121576654591,0.9,0.058149737003,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,14.0,144.5,3.0,20.0,25.0,23.0,42.0
110,7.0,7.0,0.8,0.5,0.121576654591,0.9,0.058149737003,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,13.0,145.5,3.0,21.0,25.0,23.0,42.0
111,7.0,8.0,0.8,0.5,0.121576654591,0.9,0.058149737003,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,12.0,12.0,157.5,4.0,21.0,25.0,24.0,42.0
112,8.0,0.0,0.8,0.5,0.121576654591,0.9,0.058149737003,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,20.0,159.5,4.0,21.0,25.0,24.0,43.0
113,8.0,1.0,0.8,0.5,0.121576654591,0.9,0.058149737003,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,19.0,161.5,4.0,21.0,25.0,24.0,44.0
114,8.0,2.0,0.8,0.5,0.121576654591,0.9,0.058149737003,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,18.0,162.5,4.0,22.0,25.0,24.0,44.0
115,8.0,3.0,0.8,0.5,0.121576654591,0.9,0.058149737003,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,17.0,163.5,4.0,23.0,25.0,24.0,44.0
116,8.0,4.0,0.8,0.5,0.121576654591,0.9,0.058149737003,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,16.0,165.5,4.0,23.0,26.0,24.0,44.0
117,8.0,5.0,0.8,0.5,0.121576654591,0.9,0.058149737003,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,12.0,15.0,177.5,5.0,23.0,27.0,24.0,44.0
118,9.0,0.0,0.8,0.5,0.121576654591,0.9,0.058149737003,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,50.0,179.5,5.0,23.0,27.0,24.0,45.0
119,9.0,1.0,0.8,0.5,0.121576654591,0.9,0.058149737003,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,49.0,181.5,5.0,23.0,27.0,24.0,46.0
120,9.0,2.0,0.8,0.5,0.121576654591,0.9,0.058149737003,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,48.0,182.5,5.0,24.0,27.0,24.0,46.0
121,9.0,3.0,0.8,0.5,0.121576654591,0.9,0.058149737003,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,47.0,183.5,5.0,25.0,27.0,24.0,46.0
122,9.0,4.0,0.8,0.5,0.121576654591,0.9,0.058149737003,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,46.0,184.5,5.0,26.0,27.0,24.0,46.0
123,9.0,5.0,0.8,0.5,0.121576654591,0.9,0.058149737003,0.9,0.0,5.0,green,None,None,None,forward,10000.0,None,1.0,45.0,185.5,5.0,27.0,27.0,24.0,46.0
124,9.0,6.0,0.8,0.5,0.109418989132,0.9,0.058149737003,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,44.0,187.5,5.0,27.0,28.0,24.0,46.0
125,9.0,7.0,0.8,0.5,0.109418989132,0.9,0.058149737003,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,43.0,189.5,5.0,27.0,29.0,24.0,46.0
126,9.0,8.0,0.8,0.5,0.109418989132,0.9,0.058149737003,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,42.0,188.5,5.0,27.0,30.0,24.0,46.0
127,9.0,9.0,0.8,0.5,0.109418989132,0.9,0.0523347633027,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,41.0,189.5,5.0,28.0,30.0,24.0,46.0
128,9.0,10.0,0.8,0.5,0.109418989132,0.9,0.0523347633027,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,40.0,188.5,5.0,28.0,31.0,24.0,46.0
129,9.0,11.0,0.8,0.5,0.109418989132,0.9,0.0471012869725,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,39.0,187.5,5.0,28.0,32.0,24.0,46.0
130,9.0,12.0,0.8,0.5,0.0984770902184,0.9,0.0471012869725,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,38.0,189.5,5.0,28.0,33.0,24.0,46.0
131,9.0,13.0,0.8,0.5,0.0984770902184,0.9,0.0471012869725,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,37.0,191.5,5.0,28.0,34.0,24.0,46.0
132,9.0,14.0,0.8,0.5,0.0984770902184,0.9,0.0471012869725,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,36.0,192.5,5.0,29.0,34.0,24.0,46.0
133,9.0,15.0,0.8,0.5,0.0984770902184,0.9,0.0471012869725,0.9,0.0,5.0,red,right,None,None,left,3002.0,forward,-1.0,35.0,191.5,5.0,29.0,35.0,24.0,46.0
134,9.0,16.0,0.8,0.5,0.0886293811965,0.9,0.0471012869725,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,34.0,193.5,5.0,29.0,35.0,25.0,46.0
135,9.0,17.0,0.8,0.5,0.0886293811965,0.9,0.0471012869725,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,33.0,195.5,5.0,29.0,36.0,25.0,46.0
136,9.0,18.0,0.8,0.5,0.0886293811965,0.9,0.0471012869725,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,32.0,196.5,5.0,30.0,36.0,25.0,46.0
137,9.0,19.0,0.8,0.5,0.0886293811965,0.9,0.0471012869725,0.9,0.0,5.0,red,left,None,None,forward,2000.0,right,0.5,31.0,197.0,5.0,30.0,36.0,25.0,47.0
138,9.0,20.0,0.8,0.5,0.0886293811965,0.9,0.0471012869725,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,30.0,199.0,5.0,30.0,37.0,25.0,47.0
139,9.0,21.0,0.8,0.5,0.0886293811965,0.9,0.0471012869725,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,29.0,198.0,5.0,30.0,38.0,25.0,47.0
140,9.0,22.0,0.8,0.5,0.0797664430769,0.9,0.0471012869725,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,28.0,199.0,5.0,31.0,38.0,25.0,47.0
141,9.0,23.0,0.8,0.5,0.0797664430769,0.9,0.0471012869725,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,27.0,200.0,5.0,32.0,38.0,25.0,47.0
