,attempt,t,alpha,gamma,rar,radr,plr,plrr,minv,maxv,light,left,right,oncoming,planner,state,action,reward,deadline,total_reward,successes,at-none,at-forward,at-left,at-right
31,2.0,13.0,0.7,0.5,0.387420489,0.9,0.22876792455,0.9,0.0,5.0,red,None,None,None,right,1.0,None,1.0,42.0,22.0,1.0,4.0,17.0,6.0,5.0
32,2.0,14.0,0.7,0.5,0.387420489,0.9,0.22876792455,0.9,0.0,5.0,red,None,None,None,right,1.0,left,-1.0,41.0,21.0,1.0,4.0,17.0,7.0,5.0
33,2.0,15.0,0.7,0.5,0.3486784401,0.9,0.22876792455,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,40.0,23.0,1.0,4.0,17.0,7.0,6.0
34,2.0,16.0,0.7,0.5,0.3486784401,0.9,0.205891132095,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,39.0,25.0,1.0,4.0,18.0,7.0,6.0
35,2.0,17.0,0.7,0.5,0.3486784401,0.9,0.185302018885,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,38.0,24.0,1.0,4.0,19.0,7.0,6.0
36,2.0,18.0,0.7,0.5,0.31381059609,0.9,0.185302018885,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,37.0,25.0,1.0,5.0,19.0,7.0,6.0
37,2.0,19.0,0.7,0.5,0.31381059609,0.9,0.185302018885,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,36.0,25.5,1.0,5.0,19.0,7.0,7.0
38,2.0,20.0,0.7,0.5,0.282429536481,0.9,0.185302018885,0.9,0.0,5.0,red,None,None,None,right,1.0,None,1.0,35.0,26.5,1.0,6.0,19.0,7.0,7.0
39,2.0,21.0,0.7,0.5,0.282429536481,0.9,0.185302018885,0.9,0.0,5.0,red,None,None,None,right,1.0,None,1.0,34.0,27.5,1.0,7.0,19.0,7.0,7.0
40,2.0,22.0,0.7,0.5,0.282429536481,0.9,0.185302018885,0.9,0.0,5.0,red,None,None,None,right,1.0,None,1.0,33.0,28.5,1.0,8.0,19.0,7.0,7.0
41,2.0,23.0,0.7,0.5,0.282429536481,0.9,0.185302018885,0.9,0.0,5.0,red,None,None,None,right,1.0,None,1.0,32.0,29.5,1.0,9.0,19.0,7.0,7.0
42,2.0,24.0,0.7,0.5,0.282429536481,0.9,0.185302018885,0.9,0.0,5.0,red,None,None,None,right,1.0,None,1.0,31.0,30.5,1.0,10.0,19.0,7.0,7.0
43,2.0,25.0,0.7,0.5,0.282429536481,0.9,0.185302018885,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,30.0,32.5,1.0,10.0,19.0,7.0,8.0
44,2.0,26.0,0.7,0.5,0.282429536481,0.9,0.185302018885,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,29.0,34.5,1.0,10.0,19.0,7.0,9.0
45,2.0,27.0,0.7,0.5,0.282429536481,0.9,0.166771816997,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,28.0,36.5,1.0,10.0,19.0,7.0,10.0
46,2.0,28.0,0.7,0.5,0.254186582833,0.9,0.166771816997,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,12.0,27.0,48.5,2.0,10.0,20.0,7.0,10.0
47,3.0,0.0,0.7,0.5,0.254186582833,0.9,0.150094635297,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,20.0,50.5,2.0,10.0,20.0,7.0,11.0
48,3.0,1.0,0.7,0.5,0.254186582833,0.9,0.150094635297,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,19.0,52.5,2.0,10.0,20.0,7.0,12.0
49,3.0,2.0,0.7,0.5,0.254186582833,0.9,0.150094635297,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,18.0,54.5,2.0,10.0,21.0,7.0,12.0
50,3.0,3.0,0.7,0.5,0.254186582833,0.9,0.150094635297,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,17.0,55.5,2.0,11.0,21.0,7.0,12.0
51,3.0,4.0,0.7,0.5,0.254186582833,0.9,0.150094635297,0.9,0.0,5.0,green,None,None,None,forward,10000.0,right,0.5,16.0,56.0,2.0,11.0,21.0,7.0,13.0
52,3.0,5.0,0.7,0.5,0.22876792455,0.9,0.150094635297,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,15.0,58.0,2.0,11.0,21.0,7.0,14.0
53,3.0,6.0,0.7,0.5,0.22876792455,0.9,0.150094635297,0.9,0.0,5.0,green,None,None,None,right,10001.0,left,0.5,14.0,58.5,2.0,11.0,21.0,8.0,14.0
54,3.0,7.0,0.7,0.5,0.205891132095,0.9,0.150094635297,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,13.0,60.5,2.0,11.0,21.0,8.0,15.0
55,3.0,8.0,0.7,0.5,0.185302018885,0.9,0.150094635297,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,12.0,62.5,2.0,11.0,21.0,8.0,16.0
56,3.0,9.0,0.7,0.5,0.185302018885,0.9,0.150094635297,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,11.0,64.5,2.0,11.0,22.0,8.0,16.0
57,3.0,10.0,0.7,0.5,0.185302018885,0.9,0.150094635297,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,10.0,66.5,2.0,11.0,22.0,8.0,17.0
58,3.0,11.0,0.7,0.5,0.185302018885,0.9,0.150094635297,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,9.0,68.5,2.0,11.0,23.0,8.0,17.0
59,3.0,12.0,0.7,0.5,0.185302018885,0.9,0.150094635297,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,12.0,8.0,80.5,3.0,11.0,24.0,8.0,17.0
60,4.0,0.0,0.7,0.5,0.166771816997,0.9,0.150094635297,0.9,0.0,5.0,red,None,None,None,right,1.0,None,1.0,30.0,81.5,3.0,12.0,24.0,8.0,17.0
61,4.0,1.0,0.7,0.5,0.150094635297,0.9,0.150094635297,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,29.0,83.5,3.0,12.0,24.0,8.0,18.0
62,4.0,2.0,0.7,0.5,0.150094635297,0.9,0.150094635297,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,28.0,85.5,3.0,12.0,24.0,8.0,19.0
63,4.0,3.0,0.7,0.5,0.150094635297,0.9,0.150094635297,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,27.0,87.5,3.0,12.0,25.0,8.0,19.0
64,4.0,4.0,0.7,0.5,0.150094635297,0.9,0.150094635297,0.9,0.0,5.0,red,None,None,None,left,2.0,left,-1.0,26.0,86.5,3.0,12.0,25.0,9.0,19.0
65,4.0,5.0,0.7,0.5,0.150094635297,0.9,0.135085171767,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,25.0,87.5,3.0,13.0,25.0,9.0,19.0
66,4.0,6.0,0.7,0.5,0.150094635297,0.9,0.135085171767,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,24.0,89.5,3.0,13.0,25.0,10.0,19.0
67,4.0,7.0,0.7,0.5,0.150094635297,0.9,0.121576654591,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,23.0,88.5,3.0,13.0,26.0,10.0,19.0
68,4.0,8.0,0.7,0.5,0.150094635297,0.9,0.109418989132,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,22.0,90.5,3.0,13.0,27.0,10.0,19.0
69,4.0,9.0,0.7,0.5,0.150094635297,0.9,0.0984770902184,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,21.0,91.5,3.0,14.0,27.0,10.0,19.0
70,4.0,10.0,0.7,0.5,0.150094635297,0.9,0.0984770902184,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,20.0,90.5,3.0,14.0,28.0,10.0,19.0
71,4.0,11.0,0.7,0.5,0.135085171767,0.9,0.0984770902184,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,19.0,91.5,3.0,15.0,28.0,10.0,19.0
72,4.0,12.0,0.7,0.5,0.135085171767,0.9,0.0984770902184,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,12.0,18.0,103.5,4.0,15.0,29.0,10.0,19.0
73,5.0,0.0,0.7,0.5,0.135085171767,0.9,0.0984770902184,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,30.0,105.5,4.0,15.0,29.0,11.0,19.0
74,5.0,1.0,0.7,0.5,0.135085171767,0.9,0.0984770902184,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,29.0,106.5,4.0,16.0,29.0,11.0,19.0
75,5.0,2.0,0.7,0.5,0.121576654591,0.9,0.0984770902184,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,28.0,107.5,4.0,17.0,29.0,11.0,19.0
76,5.0,3.0,0.7,0.5,0.121576654591,0.9,0.0984770902184,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,27.0,109.5,4.0,17.0,30.0,11.0,19.0
77,5.0,4.0,0.7,0.5,0.121576654591,0.9,0.0984770902184,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,26.0,111.5,4.0,17.0,30.0,11.0,20.0
78,5.0,5.0,0.7,0.5,0.121576654591,0.9,0.0984770902184,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,25.0,113.5,4.0,17.0,31.0,11.0,20.0
79,5.0,6.0,0.7,0.5,0.121576654591,0.9,0.0984770902184,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,24.0,114.5,4.0,18.0,31.0,11.0,20.0
80,5.0,7.0,0.7,0.5,0.109418989132,0.9,0.0984770902184,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,23.0,115.5,4.0,19.0,31.0,11.0,20.0
81,5.0,8.0,0.7,0.5,0.109418989132,0.9,0.0984770902184,0.9,0.0,5.0,green,None,None,None,forward,10000.0,right,0.5,22.0,116.0,4.0,19.0,31.0,11.0,21.0
82,5.0,9.0,0.7,0.5,0.0984770902184,0.9,0.0984770902184,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,21.0,118.0,4.0,19.0,31.0,11.0,22.0
83,5.0,10.0,0.7,0.5,0.0984770902184,0.9,0.0984770902184,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,20.0,120.0,4.0,19.0,31.0,11.0,23.0
84,5.0,11.0,0.7,0.5,0.0984770902184,0.9,0.0984770902184,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,19.0,122.0,4.0,19.0,31.0,11.0,24.0
85,5.0,12.0,0.7,0.5,0.0984770902184,0.9,0.0984770902184,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,18.0,123.0,4.0,20.0,31.0,11.0,24.0
86,5.0,13.0,0.7,0.5,0.0984770902184,0.9,0.0984770902184,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,17.0,124.0,4.0,21.0,31.0,11.0,24.0
87,5.0,14.0,0.7,0.5,0.0984770902184,0.9,0.0984770902184,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,16.0,123.0,4.0,21.0,32.0,11.0,24.0
88,5.0,15.0,0.7,0.5,0.0984770902184,0.9,0.0886293811965,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,15.0,124.0,4.0,22.0,32.0,11.0,24.0
89,5.0,16.0,0.7,0.5,0.0984770902184,0.9,0.0886293811965,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,14.0,126.0,4.0,22.0,33.0,11.0,24.0
90,5.0,17.0,0.7,0.5,0.0984770902184,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,forward,0.0,left,-1.0,13.0,125.0,4.0,22.0,33.0,12.0,24.0
91,5.0,18.0,0.7,0.5,0.0886293811965,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,12.0,126.0,4.0,23.0,33.0,12.0,24.0
92,5.0,19.0,0.7,0.5,0.0886293811965,0.9,0.0797664430769,0.9,0.0,5.0,red,left,None,None,forward,2000.0,left,-1.0,11.0,125.0,4.0,23.0,33.0,13.0,24.0
93,5.0,20.0,0.7,0.5,0.0886293811965,0.9,0.0797664430769,0.9,0.0,5.0,green,left,None,None,forward,12000.0,right,0.5,10.0,125.5,4.0,23.0,33.0,13.0,25.0
94,5.0,21.0,0.7,0.5,0.0886293811965,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,9.0,127.5,4.0,23.0,33.0,13.0,26.0
95,5.0,22.0,0.7,0.5,0.0886293811965,0.9,0.0797664430769,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,8.0,129.5,4.0,23.0,33.0,13.0,27.0
96,5.0,23.0,0.7,0.5,0.0886293811965,0.9,0.0797664430769,0.9,0.0,5.0,green,None,None,None,right,10001.0,forward,0.5,7.0,130.0,4.0,23.0,34.0,13.0,27.0
97,5.0,24.0,0.7,0.5,0.0797664430769,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,6.0,131.0,4.0,24.0,34.0,13.0,27.0
98,5.0,25.0,0.7,0.5,0.0797664430769,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,5.0,132.0,4.0,25.0,34.0,13.0,27.0
99,5.0,26.0,0.7,0.5,0.0797664430769,0.9,0.0797664430769,0.9,0.0,5.0,red,left,None,None,forward,2000.0,forward,-1.0,4.0,131.0,4.0,25.0,35.0,13.0,27.0
100,5.0,27.0,0.7,0.5,0.0797664430769,0.9,0.0797664430769,0.9,0.0,5.0,green,left,None,None,forward,12000.0,right,0.5,3.0,131.5,4.0,25.0,35.0,13.0,28.0
101,5.0,28.0,0.7,0.5,0.0717897987692,0.9,0.0797664430769,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,2.0,133.5,4.0,25.0,35.0,14.0,28.0
102,5.0,29.0,0.7,0.5,0.0717897987692,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,1.0,134.5,4.0,26.0,35.0,14.0,28.0
103,5.0,30.0,0.7,0.5,0.0717897987692,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,0.0,135.5,4.0,27.0,35.0,14.0,28.0
104,6.0,0.0,0.7,0.5,0.0717897987692,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,35.0,136.5,4.0,28.0,35.0,14.0,28.0
105,6.0,1.0,0.7,0.5,0.0717897987692,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,34.0,137.5,4.0,29.0,35.0,14.0,28.0
106,6.0,2.0,0.7,0.5,0.0717897987692,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,33.0,138.5,4.0,30.0,35.0,14.0,28.0
107,6.0,3.0,0.7,0.5,0.0717897987692,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,32.0,139.5,4.0,31.0,35.0,14.0,28.0
108,6.0,4.0,0.7,0.5,0.0717897987692,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,31.0,140.5,4.0,32.0,35.0,14.0,28.0
109,6.0,5.0,0.7,0.5,0.0717897987692,0.9,0.0797664430769,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,30.0,142.5,4.0,32.0,36.0,14.0,28.0
110,6.0,6.0,0.7,0.5,0.0717897987692,0.9,0.0797664430769,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,29.0,144.5,4.0,32.0,37.0,14.0,28.0
111,6.0,7.0,0.7,0.5,0.0717897987692,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,28.0,145.5,4.0,33.0,37.0,14.0,28.0
112,6.0,8.0,0.7,0.5,0.0717897987692,0.9,0.0797664430769,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,27.0,147.5,4.0,33.0,38.0,14.0,28.0
113,6.0,9.0,0.7,0.5,0.0717897987692,0.9,0.0797664430769,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,26.0,149.5,4.0,33.0,39.0,14.0,28.0
114,6.0,10.0,0.7,0.5,0.0717897987692,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,left,2.0,forward,-1.0,25.0,148.5,4.0,33.0,40.0,14.0,28.0
115,6.0,11.0,0.7,0.5,0.0717897987692,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,left,2.0,forward,-1.0,24.0,147.5,4.0,33.0,41.0,14.0,28.0
116,6.0,12.0,0.7,0.5,0.0717897987692,0.9,0.0797664430769,0.9,0.0,5.0,green,None,None,None,left,10002.0,None,1.0,23.0,148.5,4.0,34.0,41.0,14.0,28.0
117,6.0,13.0,0.7,0.5,0.0646108188923,0.9,0.0797664430769,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,22.0,150.5,4.0,34.0,41.0,15.0,28.0
118,6.0,14.0,0.7,0.5,0.0646108188923,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,21.0,151.5,4.0,35.0,41.0,15.0,28.0
119,6.0,15.0,0.7,0.5,0.0646108188923,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,20.0,150.5,4.0,35.0,42.0,15.0,28.0
120,6.0,16.0,0.7,0.5,0.0646108188923,0.9,0.0717897987692,0.9,0.0,5.0,green,None,None,None,forward,10000.0,right,0.5,19.0,151.0,4.0,35.0,42.0,15.0,29.0
121,6.0,17.0,0.7,0.5,0.058149737003,0.9,0.0717897987692,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,18.0,152.0,4.0,36.0,42.0,15.0,29.0
122,6.0,18.0,0.7,0.5,0.058149737003,0.9,0.0717897987692,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,17.0,153.0,4.0,37.0,42.0,15.0,29.0
123,6.0,19.0,0.7,0.5,0.058149737003,0.9,0.0717897987692,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,16.0,154.0,4.0,38.0,42.0,15.0,29.0
124,6.0,20.0,0.7,0.5,0.058149737003,0.9,0.0717897987692,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,15.0,156.0,4.0,38.0,43.0,15.0,29.0
125,6.0,21.0,0.7,0.5,0.058149737003,0.9,0.0717897987692,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,14.0,158.0,4.0,38.0,44.0,15.0,29.0
126,6.0,22.0,0.7,0.5,0.058149737003,0.9,0.0717897987692,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,13.0,160.0,4.0,38.0,45.0,15.0,29.0
127,6.0,23.0,0.7,0.5,0.058149737003,0.9,0.0717897987692,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,12.0,162.0,4.0,38.0,46.0,15.0,29.0
128,6.0,24.0,0.7,0.5,0.058149737003,0.9,0.0717897987692,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,11.0,163.0,4.0,39.0,46.0,15.0,29.0
129,6.0,25.0,0.7,0.5,0.058149737003,0.9,0.0717897987692,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,10.0,162.0,4.0,39.0,47.0,15.0,29.0
130,6.0,26.0,0.7,0.5,0.058149737003,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,forward,0.0,left,-1.0,9.0,161.0,4.0,39.0,47.0,16.0,29.0
131,6.0,27.0,0.7,0.5,0.0523347633027,0.9,0.0646108188923,0.9,0.0,5.0,red,right,None,None,forward,3000.0,left,-1.0,8.0,160.0,4.0,39.0,47.0,17.0,29.0
132,6.0,28.0,0.7,0.5,0.0523347633027,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,7.0,162.0,4.0,39.0,48.0,17.0,29.0
133,6.0,29.0,0.7,0.5,0.0523347633027,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,6.0,163.0,4.0,40.0,48.0,17.0,29.0
134,6.0,30.0,0.7,0.5,0.0523347633027,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,5.0,164.0,4.0,41.0,48.0,17.0,29.0
135,6.0,31.0,0.7,0.5,0.0523347633027,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,4.0,163.0,4.0,41.0,49.0,17.0,29.0
136,6.0,32.0,0.7,0.5,0.0523347633027,0.9,0.058149737003,0.9,0.0,5.0,green,left,None,None,forward,12000.0,forward,2.0,3.0,165.0,4.0,41.0,50.0,17.0,29.0
137,6.0,33.0,0.7,0.5,0.0523347633027,0.9,0.058149737003,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,2.0,166.0,4.0,42.0,50.0,17.0,29.0
138,6.0,34.0,0.7,0.5,0.0523347633027,0.9,0.058149737003,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,1.0,167.0,4.0,43.0,50.0,17.0,29.0
139,6.0,35.0,0.7,0.5,0.0523347633027,0.9,0.058149737003,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,0.0,168.0,4.0,44.0,50.0,17.0,29.0
140,7.0,0.0,0.7,0.5,0.0523347633027,0.9,0.058149737003,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,40.0,170.0,4.0,44.0,50.0,17.0,30.0
