,attempt,t,alpha,gamma,rar,radr,plr,plrr,minv,maxv,light,left,right,oncoming,planner,state,action,reward,deadline,total_reward,successes,at-none,at-forward,at-left,at-right
0,1.0,0.0,0.7,0.5,1.0,0.9,1.0,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,35.0,-1.0,0.0,0.0,1.0,0.0,0.0
1,1.0,1.0,0.7,0.5,1.0,0.9,0.9,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,34.0,-2.0,0.0,0.0,2.0,0.0,0.0
2,1.0,2.0,0.7,0.5,1.0,0.9,0.81,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,33.0,-3.0,0.0,0.0,3.0,0.0,0.0
3,1.0,3.0,0.7,0.5,1.0,0.9,0.729,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,32.0,-1.0,0.0,0.0,4.0,0.0,0.0
4,1.0,4.0,0.7,0.5,1.0,0.9,0.6561,0.9,0.0,5.0,red,None,None,left,forward,20.0,forward,-1.0,31.0,-2.0,0.0,0.0,5.0,0.0,0.0
5,1.0,5.0,0.7,0.5,1.0,0.9,0.59049,0.9,0.0,5.0,green,None,None,left,forward,10020.0,forward,2.0,30.0,0.0,0.0,0.0,6.0,0.0,0.0
6,1.0,6.0,0.7,0.5,1.0,0.9,0.531441,0.9,0.0,5.0,green,None,None,None,forward,10000.0,right,0.5,29.0,0.5,0.0,0.0,6.0,0.0,1.0
7,1.0,7.0,0.7,0.5,0.9,0.9,0.531441,0.9,0.0,5.0,red,None,None,None,left,2.0,right,0.5,28.0,1.0,0.0,0.0,6.0,0.0,2.0
8,1.0,8.0,0.7,0.5,0.81,0.9,0.531441,0.9,0.0,5.0,green,None,forward,None,right,10101.0,left,0.5,27.0,1.5,0.0,0.0,6.0,1.0,2.0
9,1.0,9.0,0.7,0.5,0.729,0.9,0.531441,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,26.0,3.5,0.0,0.0,6.0,2.0,2.0
10,1.0,10.0,0.7,0.5,0.729,0.9,0.4782969,0.9,0.0,5.0,red,None,None,None,forward,0.0,left,-1.0,25.0,2.5,0.0,0.0,6.0,3.0,2.0
11,1.0,11.0,0.7,0.5,0.729,0.9,0.4782969,0.9,0.0,5.0,red,None,None,None,forward,0.0,left,-1.0,24.0,1.5,0.0,0.0,6.0,4.0,2.0
12,1.0,12.0,0.7,0.5,0.729,0.9,0.4782969,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,23.0,3.5,0.0,0.0,7.0,4.0,2.0
13,1.0,13.0,0.7,0.5,0.729,0.9,0.43046721,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,22.0,2.5,0.0,0.0,8.0,4.0,2.0
14,1.0,14.0,0.7,0.5,0.729,0.9,0.387420489,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,21.0,1.5,0.0,0.0,9.0,4.0,2.0
15,1.0,15.0,0.7,0.5,0.6561,0.9,0.387420489,0.9,0.0,5.0,green,None,None,None,forward,10000.0,None,1.0,20.0,2.5,0.0,1.0,9.0,4.0,2.0
16,1.0,16.0,0.7,0.5,0.59049,0.9,0.387420489,0.9,0.0,5.0,green,None,None,None,forward,10000.0,right,0.5,19.0,3.0,0.0,1.0,9.0,4.0,3.0
17,1.0,17.0,0.7,0.5,0.531441,0.9,0.387420489,0.9,0.0,5.0,red,None,None,None,left,2.0,left,-1.0,18.0,2.0,0.0,1.0,9.0,5.0,3.0
18,1.0,18.0,0.7,0.5,0.531441,0.9,0.3486784401,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,17.0,4.0,0.0,1.0,9.0,6.0,3.0
19,1.0,19.0,0.7,0.5,0.4782969,0.9,0.3486784401,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,16.0,3.0,0.0,1.0,10.0,6.0,3.0
20,1.0,20.0,0.7,0.5,0.4782969,0.9,0.31381059609,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,15.0,5.0,0.0,1.0,11.0,6.0,3.0
21,1.0,21.0,0.7,0.5,0.4782969,0.9,0.31381059609,0.9,0.0,5.0,green,forward,None,None,left,11002.0,left,12.0,14.0,17.0,1.0,1.0,11.0,7.0,3.0
22,2.0,0.0,0.7,0.5,0.4782969,0.9,0.282429536481,0.9,0.0,5.0,green,None,None,None,right,10001.0,left,0.5,50.0,17.5,1.0,1.0,11.0,8.0,3.0
23,2.0,1.0,0.7,0.5,0.4782969,0.9,0.282429536481,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,49.0,18.5,1.0,2.0,11.0,8.0,3.0
24,2.0,2.0,0.7,0.5,0.4782969,0.9,0.282429536481,0.9,0.0,5.0,red,None,None,None,left,2.0,left,-1.0,48.0,17.5,1.0,2.0,11.0,9.0,3.0
25,2.0,3.0,0.7,0.5,0.4782969,0.9,0.254186582833,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,47.0,18.5,1.0,3.0,11.0,9.0,3.0
26,2.0,4.0,0.7,0.5,0.4782969,0.9,0.254186582833,0.9,0.0,5.0,red,None,None,None,left,2.0,left,-1.0,46.0,17.5,1.0,3.0,11.0,10.0,3.0
27,2.0,5.0,0.7,0.5,0.4782969,0.9,0.22876792455,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,45.0,19.5,1.0,3.0,11.0,11.0,3.0
28,2.0,6.0,0.7,0.5,0.4782969,0.9,0.205891132095,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,44.0,21.5,1.0,3.0,12.0,11.0,3.0
29,2.0,7.0,0.7,0.5,0.43046721,0.9,0.205891132095,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,43.0,20.5,1.0,3.0,13.0,11.0,3.0
30,2.0,8.0,0.7,0.5,0.43046721,0.9,0.185302018885,0.9,0.0,5.0,green,None,None,None,forward,10000.0,right,0.5,42.0,21.0,1.0,3.0,13.0,11.0,4.0
31,2.0,9.0,0.7,0.5,0.387420489,0.9,0.185302018885,0.9,0.0,5.0,red,None,None,None,left,2.0,forward,-1.0,41.0,20.0,1.0,3.0,14.0,11.0,4.0
32,2.0,10.0,0.7,0.5,0.387420489,0.9,0.185302018885,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,40.0,22.0,1.0,3.0,14.0,12.0,4.0
33,2.0,11.0,0.7,0.5,0.3486784401,0.9,0.185302018885,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,39.0,21.0,1.0,3.0,15.0,12.0,4.0
34,2.0,12.0,0.7,0.5,0.31381059609,0.9,0.185302018885,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,38.0,21.5,1.0,3.0,15.0,12.0,5.0
35,2.0,13.0,0.7,0.5,0.31381059609,0.9,0.185302018885,0.9,0.0,5.0,green,None,None,None,left,10002.0,forward,0.5,37.0,22.0,1.0,3.0,16.0,12.0,5.0
36,2.0,14.0,0.7,0.5,0.31381059609,0.9,0.185302018885,0.9,0.0,5.0,red,None,None,None,left,2.0,right,0.5,36.0,22.5,1.0,3.0,16.0,12.0,6.0
37,2.0,15.0,0.7,0.5,0.31381059609,0.9,0.185302018885,0.9,0.0,5.0,green,None,None,None,right,10001.0,left,0.5,35.0,23.0,1.0,3.0,16.0,13.0,6.0
38,2.0,16.0,0.7,0.5,0.31381059609,0.9,0.185302018885,0.9,0.0,5.0,green,None,None,None,left,10002.0,None,1.0,34.0,24.0,1.0,4.0,16.0,13.0,6.0
39,2.0,17.0,0.7,0.5,0.282429536481,0.9,0.185302018885,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,33.0,26.0,1.0,4.0,16.0,14.0,6.0
40,2.0,18.0,0.7,0.5,0.282429536481,0.9,0.185302018885,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,32.0,28.0,1.0,4.0,17.0,14.0,6.0
41,2.0,19.0,0.7,0.5,0.282429536481,0.9,0.185302018885,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,31.0,28.5,1.0,4.0,17.0,14.0,7.0
42,2.0,20.0,0.7,0.5,0.282429536481,0.9,0.185302018885,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,30.0,29.5,1.0,5.0,17.0,14.0,7.0
43,2.0,21.0,0.7,0.5,0.282429536481,0.9,0.185302018885,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,29.0,30.5,1.0,6.0,17.0,14.0,7.0
44,2.0,22.0,0.7,0.5,0.282429536481,0.9,0.185302018885,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,28.0,31.5,1.0,7.0,17.0,14.0,7.0
45,2.0,23.0,0.7,0.5,0.254186582833,0.9,0.185302018885,0.9,0.0,5.0,red,None,None,None,left,2.0,left,-1.0,27.0,30.5,1.0,7.0,17.0,15.0,7.0
46,2.0,24.0,0.7,0.5,0.254186582833,0.9,0.166771816997,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,26.0,31.5,1.0,8.0,17.0,15.0,7.0
47,2.0,25.0,0.7,0.5,0.254186582833,0.9,0.166771816997,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,25.0,33.5,1.0,8.0,17.0,16.0,7.0
48,2.0,26.0,0.7,0.5,0.22876792455,0.9,0.166771816997,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,24.0,34.5,1.0,9.0,17.0,16.0,7.0
49,2.0,27.0,0.7,0.5,0.205891132095,0.9,0.166771816997,0.9,0.0,5.0,green,left,None,None,left,12002.0,None,1.0,23.0,35.5,1.0,10.0,17.0,16.0,7.0
50,2.0,28.0,0.7,0.5,0.185302018885,0.9,0.166771816997,0.9,0.0,5.0,green,left,None,None,left,12002.0,forward,0.5,22.0,36.0,1.0,10.0,18.0,16.0,7.0
51,2.0,29.0,0.7,0.5,0.185302018885,0.9,0.166771816997,0.9,0.0,5.0,green,None,None,None,right,10001.0,left,0.5,21.0,36.5,1.0,10.0,18.0,17.0,7.0
52,2.0,30.0,0.7,0.5,0.185302018885,0.9,0.166771816997,0.9,0.0,5.0,red,None,None,forward,left,12.0,left,-1.0,20.0,35.5,1.0,10.0,18.0,18.0,7.0
53,2.0,31.0,0.7,0.5,0.185302018885,0.9,0.150094635297,0.9,0.0,5.0,red,None,None,forward,left,12.0,right,0.5,19.0,36.0,1.0,10.0,18.0,18.0,8.0
54,2.0,32.0,0.7,0.5,0.185302018885,0.9,0.150094635297,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,18.0,36.5,1.0,10.0,18.0,18.0,9.0
55,2.0,33.0,0.7,0.5,0.185302018885,0.9,0.150094635297,0.9,0.0,5.0,red,None,forward,None,left,102.0,None,1.0,17.0,37.5,1.0,11.0,18.0,18.0,9.0
56,2.0,34.0,0.7,0.5,0.185302018885,0.9,0.150094635297,0.9,0.0,5.0,red,None,None,None,left,2.0,right,0.5,16.0,38.0,1.0,11.0,18.0,18.0,10.0
57,2.0,35.0,0.7,0.5,0.166771816997,0.9,0.150094635297,0.9,0.0,5.0,green,None,forward,None,forward,10100.0,left,0.5,15.0,38.5,1.0,11.0,18.0,19.0,10.0
58,2.0,36.0,0.7,0.5,0.150094635297,0.9,0.150094635297,0.9,0.0,5.0,red,None,None,None,right,1.0,forward,-1.0,14.0,37.5,1.0,11.0,19.0,19.0,10.0
59,2.0,37.0,0.7,0.5,0.150094635297,0.9,0.150094635297,0.9,0.0,5.0,red,None,None,None,right,1.0,right,12.0,13.0,49.5,2.0,11.0,19.0,19.0,11.0
60,3.0,0.0,0.7,0.5,0.135085171767,0.9,0.150094635297,0.9,0.0,5.0,green,None,None,None,right,10001.0,left,0.5,35.0,50.0,2.0,11.0,19.0,20.0,11.0
61,3.0,1.0,0.7,0.5,0.135085171767,0.9,0.150094635297,0.9,0.0,5.0,green,None,None,None,right,10001.0,left,0.5,34.0,50.5,2.0,11.0,19.0,21.0,11.0
62,3.0,2.0,0.7,0.5,0.135085171767,0.9,0.150094635297,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,33.0,51.5,2.0,12.0,19.0,21.0,11.0
63,3.0,3.0,0.7,0.5,0.135085171767,0.9,0.150094635297,0.9,0.0,5.0,green,None,None,None,left,10002.0,None,1.0,32.0,52.5,2.0,13.0,19.0,21.0,11.0
64,3.0,4.0,0.7,0.5,0.121576654591,0.9,0.150094635297,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,31.0,54.5,2.0,13.0,19.0,22.0,11.0
65,3.0,5.0,0.7,0.5,0.121576654591,0.9,0.150094635297,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,30.0,55.0,2.0,13.0,19.0,22.0,12.0
66,3.0,6.0,0.7,0.5,0.121576654591,0.9,0.150094635297,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,29.0,57.0,2.0,13.0,19.0,23.0,12.0
67,3.0,7.0,0.7,0.5,0.121576654591,0.9,0.150094635297,0.9,0.0,5.0,green,None,None,None,forward,10000.0,right,0.5,28.0,57.5,2.0,13.0,19.0,23.0,13.0
68,3.0,8.0,0.7,0.5,0.109418989132,0.9,0.150094635297,0.9,0.0,5.0,green,None,None,None,left,10002.0,right,0.5,27.0,58.0,2.0,13.0,19.0,23.0,14.0
69,3.0,9.0,0.7,0.5,0.0984770902184,0.9,0.150094635297,0.9,0.0,5.0,green,None,None,None,right,10001.0,forward,0.5,26.0,58.5,2.0,13.0,20.0,23.0,14.0
70,3.0,10.0,0.7,0.5,0.0886293811965,0.9,0.150094635297,0.9,0.0,5.0,green,None,None,None,right,10001.0,left,0.5,25.0,59.0,2.0,13.0,20.0,24.0,14.0
71,3.0,11.0,0.7,0.5,0.0886293811965,0.9,0.150094635297,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,24.0,60.0,2.0,14.0,20.0,24.0,14.0
72,3.0,12.0,0.7,0.5,0.0797664430769,0.9,0.150094635297,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,23.0,62.0,2.0,14.0,20.0,25.0,14.0
73,3.0,13.0,0.7,0.5,0.0797664430769,0.9,0.150094635297,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,22.0,64.0,2.0,14.0,21.0,25.0,14.0
74,3.0,14.0,0.7,0.5,0.0797664430769,0.9,0.150094635297,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,21.0,64.5,2.0,14.0,21.0,25.0,15.0
75,3.0,15.0,0.7,0.5,0.0797664430769,0.9,0.150094635297,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,20.0,65.5,2.0,15.0,21.0,25.0,15.0
76,3.0,16.0,0.7,0.5,0.0797664430769,0.9,0.150094635297,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,19.0,66.5,2.0,16.0,21.0,25.0,15.0
77,3.0,17.0,0.7,0.5,0.0797664430769,0.9,0.150094635297,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,18.0,67.5,2.0,17.0,21.0,25.0,15.0
78,3.0,18.0,0.7,0.5,0.0797664430769,0.9,0.150094635297,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,17.0,68.5,2.0,18.0,21.0,25.0,15.0
79,3.0,19.0,0.7,0.5,0.0797664430769,0.9,0.150094635297,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,16.0,69.5,2.0,19.0,21.0,25.0,15.0
80,3.0,20.0,0.7,0.5,0.0797664430769,0.9,0.150094635297,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,15.0,71.5,2.0,19.0,21.0,26.0,15.0
81,3.0,21.0,0.7,0.5,0.0797664430769,0.9,0.150094635297,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,14.0,72.0,2.0,19.0,21.0,26.0,16.0
82,3.0,22.0,0.7,0.5,0.0797664430769,0.9,0.150094635297,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,13.0,73.0,2.0,20.0,21.0,26.0,16.0
83,3.0,23.0,0.7,0.5,0.0797664430769,0.9,0.150094635297,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,12.0,74.0,2.0,21.0,21.0,26.0,16.0
84,3.0,24.0,0.7,0.5,0.0797664430769,0.9,0.150094635297,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,11.0,76.0,2.0,21.0,21.0,27.0,16.0
85,3.0,25.0,0.7,0.5,0.0797664430769,0.9,0.150094635297,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,10.0,78.0,2.0,21.0,22.0,27.0,16.0
86,3.0,26.0,0.7,0.5,0.0797664430769,0.9,0.135085171767,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,9.0,80.0,2.0,21.0,22.0,27.0,17.0
87,3.0,27.0,0.7,0.5,0.0797664430769,0.9,0.135085171767,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,8.0,80.5,2.0,21.0,22.0,27.0,18.0
88,3.0,28.0,0.7,0.5,0.0797664430769,0.9,0.135085171767,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,7.0,82.5,2.0,21.0,22.0,27.0,19.0
89,3.0,29.0,0.7,0.5,0.0797664430769,0.9,0.135085171767,0.9,0.0,5.0,green,None,None,None,right,10001.0,left,0.5,6.0,83.0,2.0,21.0,22.0,28.0,19.0
90,3.0,30.0,0.7,0.5,0.0797664430769,0.9,0.135085171767,0.9,0.0,5.0,green,None,None,None,right,10001.0,left,0.5,5.0,83.5,2.0,21.0,22.0,29.0,19.0
91,3.0,31.0,0.7,0.5,0.0797664430769,0.9,0.135085171767,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,4.0,85.5,2.0,21.0,22.0,30.0,19.0
92,3.0,32.0,0.7,0.5,0.0797664430769,0.9,0.135085171767,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,3.0,87.5,2.0,21.0,23.0,30.0,19.0
93,3.0,33.0,0.7,0.5,0.0797664430769,0.9,0.135085171767,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,2.0,89.5,2.0,21.0,23.0,30.0,20.0
94,3.0,34.0,0.7,0.5,0.0797664430769,0.9,0.135085171767,0.9,0.0,5.0,green,None,None,None,forward,10000.0,left,0.5,1.0,90.0,2.0,21.0,23.0,31.0,20.0
95,3.0,35.0,0.7,0.5,0.0717897987692,0.9,0.135085171767,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,0.0,92.0,2.0,21.0,23.0,31.0,21.0
96,4.0,0.0,0.7,0.5,0.0717897987692,0.9,0.135085171767,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,40.0,92.5,2.0,21.0,23.0,31.0,22.0
97,4.0,1.0,0.7,0.5,0.0717897987692,0.9,0.135085171767,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,39.0,94.5,2.0,21.0,23.0,32.0,22.0
98,4.0,2.0,0.7,0.5,0.0717897987692,0.9,0.121576654591,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,38.0,96.5,2.0,21.0,24.0,32.0,22.0
99,4.0,3.0,0.7,0.5,0.0717897987692,0.9,0.109418989132,0.9,0.0,5.0,green,None,None,left,forward,10020.0,forward,2.0,37.0,98.5,2.0,21.0,25.0,32.0,22.0
100,4.0,4.0,0.7,0.5,0.0717897987692,0.9,0.109418989132,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,36.0,99.0,2.0,21.0,25.0,32.0,23.0
101,4.0,5.0,0.7,0.5,0.0717897987692,0.9,0.109418989132,0.9,0.0,5.0,green,None,None,None,left,10002.0,forward,0.5,35.0,99.5,2.0,21.0,26.0,32.0,23.0
102,4.0,6.0,0.7,0.5,0.0646108188923,0.9,0.109418989132,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,34.0,100.5,2.0,22.0,26.0,32.0,23.0
103,4.0,7.0,0.7,0.5,0.0646108188923,0.9,0.109418989132,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,33.0,101.5,2.0,23.0,26.0,32.0,23.0
104,4.0,8.0,0.7,0.5,0.0646108188923,0.9,0.109418989132,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,32.0,103.5,2.0,23.0,26.0,33.0,23.0
105,4.0,9.0,0.7,0.5,0.0646108188923,0.9,0.109418989132,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,31.0,104.0,2.0,23.0,26.0,33.0,24.0
106,4.0,10.0,0.7,0.5,0.0646108188923,0.9,0.109418989132,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,30.0,105.0,2.0,24.0,26.0,33.0,24.0
107,4.0,11.0,0.7,0.5,0.0646108188923,0.9,0.109418989132,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,29.0,106.0,2.0,25.0,26.0,33.0,24.0
108,4.0,12.0,0.7,0.5,0.0646108188923,0.9,0.109418989132,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,28.0,107.0,2.0,26.0,26.0,33.0,24.0
109,4.0,13.0,0.7,0.5,0.0646108188923,0.9,0.109418989132,0.9,0.0,5.0,red,None,None,None,left,2.0,left,-1.0,27.0,106.0,2.0,26.0,26.0,34.0,24.0
110,4.0,14.0,0.7,0.5,0.0646108188923,0.9,0.0984770902184,0.9,0.0,5.0,red,None,None,None,left,2.0,left,-1.0,26.0,105.0,2.0,26.0,26.0,35.0,24.0
111,4.0,15.0,0.7,0.5,0.0646108188923,0.9,0.0886293811965,0.9,0.0,5.0,green,None,left,None,left,10202.0,left,2.0,25.0,107.0,2.0,26.0,26.0,36.0,24.0
112,4.0,16.0,0.7,0.5,0.0646108188923,0.9,0.0886293811965,0.9,0.0,5.0,red,None,None,None,left,2.0,left,-1.0,24.0,106.0,2.0,26.0,26.0,37.0,24.0
113,4.0,17.0,0.7,0.5,0.0646108188923,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,23.0,107.0,2.0,27.0,26.0,37.0,24.0
114,4.0,18.0,0.7,0.5,0.0646108188923,0.9,0.0797664430769,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,12.0,22.0,119.0,3.0,27.0,26.0,38.0,24.0
115,5.0,0.0,0.7,0.5,0.0646108188923,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,20.0,121.0,3.0,27.0,26.0,38.0,25.0
116,5.0,1.0,0.7,0.5,0.0646108188923,0.9,0.0797664430769,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,19.0,123.0,3.0,27.0,27.0,38.0,25.0
117,5.0,2.0,0.7,0.5,0.0646108188923,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,18.0,123.5,3.0,27.0,27.0,38.0,26.0
118,5.0,3.0,0.7,0.5,0.0646108188923,0.9,0.0797664430769,0.9,0.0,5.0,green,None,None,None,left,10002.0,forward,0.5,17.0,124.0,3.0,27.0,28.0,38.0,26.0
119,5.0,4.0,0.7,0.5,0.058149737003,0.9,0.0797664430769,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,16.0,126.0,3.0,27.0,28.0,39.0,26.0
120,5.0,5.0,0.7,0.5,0.0523347633027,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,15.0,127.0,3.0,28.0,28.0,39.0,26.0
121,5.0,6.0,0.7,0.5,0.0523347633027,0.9,0.0797664430769,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,14.0,129.0,3.0,28.0,28.0,40.0,26.0
122,5.0,7.0,0.7,0.5,0.0523347633027,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,13.0,129.5,3.0,28.0,28.0,40.0,27.0
123,5.0,8.0,0.7,0.5,0.0523347633027,0.9,0.0797664430769,0.9,0.0,5.0,green,None,None,None,right,10001.0,left,0.5,12.0,130.0,3.0,28.0,28.0,41.0,27.0
124,5.0,9.0,0.7,0.5,0.0523347633027,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,11.0,131.0,3.0,29.0,28.0,41.0,27.0
125,5.0,10.0,0.7,0.5,0.0523347633027,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,10.0,132.0,3.0,30.0,28.0,41.0,27.0
126,5.0,11.0,0.7,0.5,0.0523347633027,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,9.0,133.0,3.0,31.0,28.0,41.0,27.0
127,5.0,12.0,0.7,0.5,0.0523347633027,0.9,0.0797664430769,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,8.0,135.0,3.0,31.0,28.0,42.0,27.0
128,5.0,13.0,0.7,0.5,0.0523347633027,0.9,0.0797664430769,0.9,0.0,5.0,green,None,left,None,right,10201.0,forward,0.5,7.0,135.5,3.0,31.0,29.0,42.0,27.0
129,5.0,14.0,0.7,0.5,0.0523347633027,0.9,0.0797664430769,0.9,0.0,5.0,green,None,None,None,right,10001.0,left,0.5,6.0,136.0,3.0,31.0,29.0,43.0,27.0
130,5.0,15.0,0.7,0.5,0.0523347633027,0.9,0.0797664430769,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,5.0,138.0,3.0,31.0,29.0,44.0,27.0
131,5.0,16.0,0.7,0.5,0.0523347633027,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,left,2.0,left,-1.0,4.0,137.0,3.0,31.0,29.0,45.0,27.0
132,5.0,17.0,0.7,0.5,0.0523347633027,0.9,0.0717897987692,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,3.0,138.0,3.0,32.0,29.0,45.0,27.0
133,5.0,18.0,0.7,0.5,0.0523347633027,0.9,0.0717897987692,0.9,0.0,5.0,green,None,None,None,left,10002.0,forward,0.5,2.0,138.5,3.0,32.0,30.0,45.0,27.0
134,5.0,19.0,0.7,0.5,0.0471012869725,0.9,0.0717897987692,0.9,0.0,5.0,green,None,None,None,right,10001.0,left,0.5,1.0,139.0,3.0,32.0,30.0,46.0,27.0
135,5.0,20.0,0.7,0.5,0.0471012869725,0.9,0.0717897987692,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,0.0,141.0,3.0,32.0,30.0,47.0,27.0
136,6.0,0.0,0.7,0.5,0.0471012869725,0.9,0.0717897987692,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,40.0,143.0,3.0,32.0,30.0,47.0,28.0
137,6.0,1.0,0.7,0.5,0.0471012869725,0.9,0.0717897987692,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,39.0,143.5,3.0,32.0,30.0,47.0,29.0
138,6.0,2.0,0.7,0.5,0.0471012869725,0.9,0.0717897987692,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,38.0,144.5,3.0,33.0,30.0,47.0,29.0
139,6.0,3.0,0.7,0.5,0.0471012869725,0.9,0.0717897987692,0.9,0.0,5.0,red,None,left,None,left,202.0,right,0.5,37.0,145.0,3.0,33.0,30.0,47.0,30.0
140,6.0,4.0,0.7,0.5,0.0423911582752,0.9,0.0717897987692,0.9,0.0,5.0,green,None,None,None,right,10001.0,left,0.5,36.0,145.5,3.0,33.0,30.0,48.0,30.0
141,6.0,5.0,0.7,0.5,0.0381520424477,0.9,0.0717897987692,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,35.0,147.5,3.0,33.0,30.0,49.0,30.0
142,6.0,6.0,0.7,0.5,0.0381520424477,0.9,0.0717897987692,0.9,0.0,5.0,red,right,None,None,forward,3000.0,right,0.5,34.0,148.0,3.0,33.0,30.0,49.0,31.0
