,attempt,t,alpha,gamma,rar,radr,plr,plrr,minv,maxv,light,left,right,oncoming,planner,state,action,reward,deadline,total_reward,successes,at-none,at-forward,at-left,at-right
21,2.0,11.0,0.7,0.5,0.0,0.9,0.22876792455,0.9,0.0,5.0,green,None,None,None,left,10002.0,right,0.5,14.0,19.5,1.0,3.0,13.0,2.0,4.0
22,2.0,12.0,0.7,0.5,0.0,0.9,0.22876792455,0.9,0.0,5.0,red,None,None,None,right,1.0,None,1.0,13.0,20.5,1.0,4.0,13.0,2.0,4.0
23,2.0,13.0,0.7,0.5,0.0,0.9,0.22876792455,0.9,0.0,5.0,red,None,None,None,right,1.0,None,1.0,12.0,21.5,1.0,5.0,13.0,2.0,4.0
24,2.0,14.0,0.7,0.5,0.0,0.9,0.22876792455,0.9,0.0,5.0,red,None,None,forward,right,11.0,forward,-1.0,11.0,20.5,1.0,5.0,14.0,2.0,4.0
25,2.0,15.0,0.7,0.5,0.0,0.9,0.22876792455,0.9,0.0,5.0,red,None,None,forward,right,11.0,forward,-1.0,10.0,19.5,1.0,5.0,15.0,2.0,4.0
26,2.0,16.0,0.7,0.5,0.0,0.9,0.22876792455,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,9.0,21.5,1.0,5.0,15.0,2.0,5.0
27,2.0,17.0,0.7,0.5,0.0,0.9,0.22876792455,0.9,0.0,5.0,red,None,None,None,right,1.0,None,1.0,8.0,22.5,1.0,6.0,15.0,2.0,5.0
28,2.0,18.0,0.7,0.5,0.0,0.9,0.22876792455,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,7.0,24.5,1.0,6.0,15.0,2.0,6.0
29,2.0,19.0,0.7,0.5,0.0,0.9,0.205891132095,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,6.0,26.5,1.0,6.0,16.0,2.0,6.0
30,2.0,20.0,0.7,0.5,0.0,0.9,0.205891132095,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,5.0,28.5,1.0,6.0,17.0,2.0,6.0
31,2.0,21.0,0.7,0.5,0.0,0.9,0.205891132095,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,12.0,4.0,40.5,2.0,6.0,18.0,2.0,6.0
32,3.0,0.0,0.7,0.5,0.0,0.9,0.205891132095,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,45.0,41.5,2.0,7.0,18.0,2.0,6.0
33,3.0,1.0,0.7,0.5,0.0,0.9,0.205891132095,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,44.0,42.5,2.0,8.0,18.0,2.0,6.0
34,3.0,2.0,0.7,0.5,0.0,0.9,0.205891132095,0.9,0.0,5.0,red,None,None,None,left,2.0,left,-1.0,43.0,41.5,2.0,8.0,18.0,3.0,6.0
35,3.0,3.0,0.7,0.5,0.0,0.9,0.185302018885,0.9,0.0,5.0,red,None,None,None,left,2.0,right,0.5,42.0,42.0,2.0,8.0,18.0,3.0,7.0
36,3.0,4.0,0.7,0.5,0.0,0.9,0.185302018885,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,41.0,42.5,2.0,8.0,18.0,3.0,8.0
37,3.0,5.0,0.7,0.5,0.0,0.9,0.185302018885,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,40.0,43.5,2.0,9.0,18.0,3.0,8.0
38,3.0,6.0,0.7,0.5,0.0,0.9,0.185302018885,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,39.0,44.5,2.0,10.0,18.0,3.0,8.0
39,3.0,7.0,0.7,0.5,0.0,0.9,0.185302018885,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,38.0,45.5,2.0,11.0,18.0,3.0,8.0
40,3.0,8.0,0.7,0.5,0.0,0.9,0.185302018885,0.9,0.0,5.0,red,None,None,None,left,2.0,left,-1.0,37.0,44.5,2.0,11.0,18.0,4.0,8.0
41,3.0,9.0,0.7,0.5,0.0,0.9,0.166771816997,0.9,0.0,5.0,red,None,None,None,left,2.0,right,0.5,36.0,45.0,2.0,11.0,18.0,4.0,9.0
42,3.0,10.0,0.7,0.5,0.0,0.9,0.166771816997,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,35.0,47.0,2.0,11.0,19.0,4.0,9.0
43,3.0,11.0,0.7,0.5,0.0,0.9,0.166771816997,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,34.0,49.0,2.0,11.0,20.0,4.0,9.0
44,3.0,12.0,0.7,0.5,0.0,0.9,0.150094635297,0.9,0.0,5.0,red,None,None,None,forward,0.0,left,-1.0,33.0,48.0,2.0,11.0,20.0,5.0,9.0
45,3.0,13.0,0.7,0.5,0.0,0.9,0.150094635297,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,32.0,47.0,2.0,11.0,21.0,5.0,9.0
46,3.0,14.0,0.7,0.5,0.0,0.9,0.135085171767,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,31.0,47.5,2.0,11.0,21.0,5.0,10.0
47,3.0,15.0,0.7,0.5,0.0,0.9,0.135085171767,0.9,0.0,5.0,green,None,None,None,left,10002.0,None,1.0,30.0,48.5,2.0,12.0,21.0,5.0,10.0
48,3.0,16.0,0.7,0.5,0.0,0.9,0.135085171767,0.9,0.0,5.0,red,None,None,None,left,2.0,right,0.5,29.0,49.0,2.0,12.0,21.0,5.0,11.0
49,3.0,17.0,0.7,0.5,0.0,0.9,0.135085171767,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,28.0,51.0,2.0,12.0,21.0,5.0,12.0
50,3.0,18.0,0.7,0.5,0.0,0.9,0.135085171767,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,27.0,53.0,2.0,12.0,21.0,5.0,13.0
51,3.0,19.0,0.7,0.5,0.0,0.9,0.135085171767,0.9,0.0,5.0,green,None,None,None,forward,10000.0,left,0.5,26.0,53.5,2.0,12.0,21.0,6.0,13.0
52,3.0,20.0,0.7,0.5,0.0,0.9,0.135085171767,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,25.0,55.5,2.0,12.0,21.0,6.0,14.0
53,3.0,21.0,0.7,0.5,0.0,0.9,0.135085171767,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,24.0,54.5,2.0,12.0,22.0,6.0,14.0
54,3.0,22.0,0.7,0.5,0.0,0.9,0.121576654591,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,23.0,55.0,2.0,12.0,22.0,6.0,15.0
55,3.0,23.0,0.7,0.5,0.0,0.9,0.121576654591,0.9,0.0,5.0,red,None,None,left,left,22.0,None,1.0,22.0,56.0,2.0,13.0,22.0,6.0,15.0
56,3.0,24.0,0.7,0.5,0.0,0.9,0.121576654591,0.9,0.0,5.0,red,None,None,left,left,22.0,None,1.0,21.0,57.0,2.0,14.0,22.0,6.0,15.0
57,3.0,25.0,0.7,0.5,0.0,0.9,0.121576654591,0.9,0.0,5.0,green,None,None,None,left,10002.0,right,0.5,20.0,57.5,2.0,14.0,22.0,6.0,16.0
58,3.0,26.0,0.7,0.5,0.0,0.9,0.121576654591,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,19.0,59.5,2.0,14.0,22.0,6.0,17.0
59,3.0,27.0,0.7,0.5,0.0,0.9,0.121576654591,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,18.0,61.5,2.0,14.0,22.0,6.0,18.0
60,3.0,28.0,0.7,0.5,0.0,0.9,0.121576654591,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,17.0,60.5,2.0,14.0,23.0,6.0,18.0
61,3.0,29.0,0.7,0.5,0.0,0.9,0.109418989132,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,16.0,61.0,2.0,14.0,23.0,6.0,19.0
62,3.0,30.0,0.7,0.5,0.0,0.9,0.109418989132,0.9,0.0,5.0,red,None,None,None,left,2.0,right,0.5,15.0,61.5,2.0,14.0,23.0,6.0,20.0
63,3.0,31.0,0.7,0.5,0.0,0.9,0.109418989132,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,14.0,63.5,2.0,14.0,23.0,6.0,21.0
64,3.0,32.0,0.7,0.5,0.0,0.9,0.109418989132,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,13.0,65.5,2.0,14.0,23.0,6.0,22.0
65,3.0,33.0,0.7,0.5,0.0,0.9,0.109418989132,0.9,0.0,5.0,green,None,None,None,forward,10000.0,None,1.0,12.0,66.5,2.0,15.0,23.0,6.0,22.0
66,3.0,34.0,0.7,0.5,0.0,0.9,0.109418989132,0.9,0.0,5.0,green,None,None,None,forward,10000.0,None,1.0,11.0,67.5,2.0,16.0,23.0,6.0,22.0
67,3.0,35.0,0.7,0.5,0.0,0.9,0.109418989132,0.9,0.0,5.0,green,None,None,None,forward,10000.0,right,0.5,10.0,68.0,2.0,16.0,23.0,6.0,23.0
68,3.0,36.0,0.7,0.5,0.0,0.9,0.109418989132,0.9,0.0,5.0,green,None,None,None,left,10002.0,right,0.5,9.0,68.5,2.0,16.0,23.0,6.0,24.0
69,3.0,37.0,0.7,0.5,0.0,0.9,0.109418989132,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,8.0,70.5,2.0,16.0,23.0,6.0,25.0
70,3.0,38.0,0.7,0.5,0.0,0.9,0.109418989132,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,7.0,72.5,2.0,16.0,23.0,6.0,26.0
71,3.0,39.0,0.7,0.5,0.0,0.9,0.109418989132,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,6.0,73.0,2.0,16.0,23.0,6.0,27.0
72,3.0,40.0,0.7,0.5,0.0,0.9,0.109418989132,0.9,0.0,5.0,red,None,None,None,left,2.0,right,0.5,5.0,73.5,2.0,16.0,23.0,6.0,28.0
73,3.0,41.0,0.7,0.5,0.0,0.9,0.109418989132,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,4.0,75.5,2.0,16.0,23.0,6.0,29.0
74,3.0,42.0,0.7,0.5,0.0,0.9,0.109418989132,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,3.0,77.5,2.0,16.0,23.0,6.0,30.0
75,3.0,43.0,0.7,0.5,0.0,0.9,0.109418989132,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,2.0,79.5,2.0,16.0,24.0,6.0,30.0
76,3.0,44.0,0.7,0.5,0.0,0.9,0.109418989132,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,1.0,81.5,2.0,16.0,25.0,6.0,30.0
77,3.0,45.0,0.7,0.5,0.0,0.9,0.109418989132,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,0.0,82.0,2.0,16.0,25.0,6.0,31.0
78,4.0,0.0,0.7,0.5,0.0,0.9,0.109418989132,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,45.0,84.0,2.0,16.0,26.0,6.0,31.0
79,4.0,1.0,0.7,0.5,0.0,0.9,0.109418989132,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,44.0,86.0,2.0,16.0,27.0,6.0,31.0
80,4.0,2.0,0.7,0.5,0.0,0.9,0.109418989132,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,43.0,88.0,2.0,16.0,28.0,6.0,31.0
81,4.0,3.0,0.7,0.5,0.0,0.9,0.109418989132,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,42.0,90.0,2.0,16.0,29.0,6.0,31.0
82,4.0,4.0,0.7,0.5,0.0,0.9,0.109418989132,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,41.0,90.5,2.0,16.0,29.0,6.0,32.0
83,4.0,5.0,0.7,0.5,0.0,0.9,0.109418989132,0.9,0.0,5.0,red,None,None,None,left,2.0,right,0.5,40.0,91.0,2.0,16.0,29.0,6.0,33.0
84,4.0,6.0,0.7,0.5,0.0,0.9,0.109418989132,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,39.0,93.0,2.0,16.0,29.0,6.0,34.0
85,4.0,7.0,0.7,0.5,0.0,0.9,0.109418989132,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,38.0,95.0,2.0,16.0,29.0,6.0,35.0
86,4.0,8.0,0.7,0.5,0.0,0.9,0.0984770902184,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,37.0,97.0,2.0,16.0,30.0,6.0,35.0
87,4.0,9.0,0.7,0.5,0.0,0.9,0.0984770902184,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,36.0,97.5,2.0,16.0,30.0,6.0,36.0
88,4.0,10.0,0.7,0.5,0.0,0.9,0.0984770902184,0.9,0.0,5.0,red,None,None,None,left,2.0,right,0.5,35.0,98.0,2.0,16.0,30.0,6.0,37.0
89,4.0,11.0,0.7,0.5,0.0,0.9,0.0984770902184,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,34.0,100.0,2.0,16.0,30.0,6.0,38.0
90,4.0,12.0,0.7,0.5,0.0,0.9,0.0984770902184,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,33.0,102.0,2.0,16.0,30.0,6.0,39.0
91,4.0,13.0,0.7,0.5,0.0,0.9,0.0984770902184,0.9,0.0,5.0,green,None,None,None,forward,10000.0,left,0.5,32.0,102.5,2.0,16.0,30.0,7.0,39.0
92,4.0,14.0,0.7,0.5,0.0,0.9,0.0984770902184,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,31.0,104.5,2.0,16.0,30.0,7.0,40.0
93,4.0,15.0,0.7,0.5,0.0,0.9,0.0984770902184,0.9,0.0,5.0,red,None,None,None,left,2.0,right,0.5,30.0,105.0,2.0,16.0,30.0,7.0,41.0
94,4.0,16.0,0.7,0.5,0.0,0.9,0.0984770902184,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,29.0,107.0,2.0,16.0,30.0,7.0,42.0
95,4.0,17.0,0.7,0.5,0.0,0.9,0.0984770902184,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,28.0,109.0,2.0,16.0,30.0,7.0,43.0
96,4.0,18.0,0.7,0.5,0.0,0.9,0.0984770902184,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,27.0,111.0,2.0,16.0,30.0,7.0,44.0
97,4.0,19.0,0.7,0.5,0.0,0.9,0.0886293811965,0.9,0.0,5.0,green,None,None,None,left,10002.0,None,1.0,26.0,112.0,2.0,17.0,30.0,7.0,44.0
98,4.0,20.0,0.7,0.5,0.0,0.9,0.0886293811965,0.9,0.0,5.0,green,left,None,None,left,12002.0,forward,0.5,25.0,112.5,2.0,17.0,31.0,7.0,44.0
99,4.0,21.0,0.7,0.5,0.0,0.9,0.0886293811965,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,24.0,114.5,2.0,17.0,31.0,7.0,45.0
100,4.0,22.0,0.7,0.5,0.0,0.9,0.0886293811965,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,23.0,116.5,2.0,17.0,31.0,7.0,46.0
101,4.0,23.0,0.7,0.5,0.0,0.9,0.0886293811965,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,22.0,118.5,2.0,17.0,31.0,7.0,47.0
102,4.0,24.0,0.7,0.5,0.0,0.9,0.0886293811965,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,21.0,119.0,2.0,17.0,31.0,7.0,48.0
103,4.0,25.0,0.7,0.5,0.0,0.9,0.0886293811965,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,20.0,121.0,2.0,17.0,31.0,7.0,49.0
104,4.0,26.0,0.7,0.5,0.0,0.9,0.0886293811965,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,19.0,123.0,2.0,17.0,31.0,7.0,50.0
105,4.0,27.0,0.7,0.5,0.0,0.9,0.0886293811965,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,18.0,125.0,2.0,17.0,31.0,7.0,51.0
106,4.0,28.0,0.7,0.5,0.0,0.9,0.0886293811965,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,17.0,127.0,2.0,17.0,32.0,7.0,51.0
107,4.0,29.0,0.7,0.5,0.0,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,16.0,127.5,2.0,17.0,32.0,7.0,52.0
108,4.0,30.0,0.7,0.5,0.0,0.9,0.0797664430769,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,15.0,129.5,2.0,17.0,32.0,7.0,53.0
109,4.0,31.0,0.7,0.5,0.0,0.9,0.0797664430769,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,14.0,131.5,2.0,17.0,32.0,7.0,54.0
110,4.0,32.0,0.7,0.5,0.0,0.9,0.0797664430769,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,13.0,133.5,2.0,17.0,32.0,7.0,55.0
111,4.0,33.0,0.7,0.5,0.0,0.9,0.0797664430769,0.9,0.0,5.0,green,None,forward,None,forward,10100.0,forward,12.0,12.0,145.5,3.0,17.0,33.0,7.0,55.0
112,5.0,0.0,0.7,0.5,0.0,0.9,0.0717897987692,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,35.0,147.5,3.0,17.0,33.0,7.0,56.0
113,5.0,1.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,34.0,148.0,3.0,17.0,33.0,7.0,57.0
114,5.0,2.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,left,2.0,right,0.5,33.0,148.5,3.0,17.0,33.0,7.0,58.0
115,5.0,3.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,32.0,150.5,3.0,17.0,33.0,7.0,59.0
116,5.0,4.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,31.0,152.5,3.0,17.0,33.0,7.0,60.0
117,5.0,5.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,30.0,154.5,3.0,17.0,34.0,7.0,60.0
118,5.0,6.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,None,left,10002.0,None,1.0,29.0,155.5,3.0,18.0,34.0,7.0,60.0
119,5.0,7.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,None,left,10002.0,None,1.0,28.0,156.5,3.0,19.0,34.0,7.0,60.0
120,5.0,8.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,None,left,10002.0,None,1.0,27.0,157.5,3.0,20.0,34.0,7.0,60.0
121,5.0,9.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,left,2.0,right,10.5,26.0,168.0,4.0,20.0,34.0,7.0,61.0
122,6.0,0.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,green,left,None,None,forward,12000.0,left,0.5,20.0,168.5,4.0,20.0,34.0,8.0,61.0
123,6.0,1.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,19.0,170.5,4.0,20.0,34.0,8.0,62.0
124,6.0,2.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,18.0,172.5,4.0,20.0,35.0,8.0,62.0
125,6.0,3.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,17.0,174.5,4.0,20.0,36.0,8.0,62.0
126,6.0,4.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,16.0,176.5,4.0,20.0,36.0,8.0,63.0
127,6.0,5.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,15.0,177.0,4.0,20.0,36.0,8.0,64.0
128,6.0,6.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,right,right,10031.0,None,1.0,14.0,178.0,4.0,21.0,36.0,8.0,64.0
129,6.0,7.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,None,right,10001.0,forward,0.5,13.0,178.5,4.0,21.0,37.0,8.0,64.0
130,6.0,8.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,None,right,10001.0,forward,0.5,12.0,179.0,4.0,21.0,38.0,8.0,64.0
131,6.0,9.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,11.0,181.0,4.0,21.0,38.0,8.0,65.0
132,6.0,10.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,10.0,183.0,4.0,21.0,38.0,8.0,66.0
133,6.0,11.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,left,forward,20.0,left,-1.0,9.0,182.0,4.0,21.0,38.0,9.0,66.0
134,6.0,12.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,left,forward,10020.0,left,0.5,8.0,182.5,4.0,21.0,38.0,10.0,66.0
135,6.0,13.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,7.0,184.5,4.0,21.0,38.0,10.0,67.0
136,6.0,14.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,6.0,186.5,4.0,21.0,39.0,10.0,67.0
137,6.0,15.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,5.0,188.5,4.0,21.0,39.0,10.0,68.0
138,6.0,16.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,4.0,190.5,4.0,21.0,40.0,10.0,68.0
139,6.0,17.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,3.0,191.0,4.0,21.0,40.0,10.0,69.0
140,6.0,18.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,2.0,193.0,4.0,21.0,40.0,10.0,70.0
141,6.0,19.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,1.0,195.0,4.0,21.0,40.0,10.0,71.0
142,6.0,20.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,0.0,197.0,4.0,21.0,40.0,10.0,72.0
143,7.0,0.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,green,None,None,None,left,10002.0,right,0.5,30.0,197.5,4.0,21.0,40.0,10.0,73.0
144,7.0,1.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,29.0,199.5,4.0,21.0,40.0,10.0,74.0
145,7.0,2.0,0.7,0.5,0.0,0.9,0.0646108188923,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,28.0,201.5,4.0,21.0,40.0,10.0,75.0
